HD 73526 b,2.25,,188.9,0.65,,radial vel.,2002,308.6,1.01,,,https://en.wikipedia.org/wiki/HD_73526_b
HD 73526 c,2.25,,379.1,1.03,,radial vel.,2005,308.6,1.01,,,https://en.wikipedia.org/wiki/HD_73526_c
HD 73534 b,1.103,,1770,3.067,,radial vel.,2008,260,1.23,5041,,https://en.wikipedia.org/wiki/HD_73534_b
HD 74156 b,1.8,,51.645,0.292,,radial vel.,2003,211,1.24,6068,,https://en.wikipedia.org/wiki/HD_74156_b
HD 74156 c,8.06,,2473,3.85,,radial vel.,2003,211,1.24,6068,,https://en.wikipedia.org/wiki/HD_74156_c
HD 75898 b,2.51,,418.2,1.19,,radial vel.,2007,262.8,1.28,6021,,https://en.wikipedia.org/wiki/HD_75898_b
HD 76700 b,0.197,,3.971,0.049,,radial vel.,2002,195,1,,,https://en.wikipedia.org/wiki/HD_76700_b
HD 80606 b,3.94,0.98,111.4357,0.449,,radial vel.,2001,94.7,0.97,5645,,https://en.wikipedia.org/wiki/HD_80606_b
HD 81040 b,6.86,,1001.7,1.94,,radial vel.,2005,106.2,0.96,5700,,https://en.wikipedia.org/wiki/HD_81040_b
HD 82943 b,1.681,,441.47,1.18306,,radial vel.,2003,89.6,1.2,6016,,https://en.wikipedia.org/wiki/HD_82943_b
HD 82943 c,1.959,,220.078,0.74345,,radial vel.,2003,89.6,1.2,6016,,https://en.wikipedia.org/wiki/HD_82943_c
HD 83443 b,0.398,,2.985698,0.0406,,radial vel.,2002,142.0,0.9,5454,,https://en.wikipedia.org/wiki/HD_83443_b
HD 85390 b,0.132,,788,1.52,,radial vel.,2009,110.8,0.76,5186,,https://en.wikipedia.org/wiki/HD_85390_b
HD 86081 b,1.5,,2.1375,0.035,,radial vel.,2006,297.3,1.21,,,https://en.wikipedia.org/wiki/HD_86081_b
HD 86226 b,0.92,,1695,2.84,,radial vel.,2009,138.6,1.06,5903,,https://en.wikipedia.org/wiki/HD_86226_b
HD 86264 b,7,,1475,2.86,,radial vel.,2009,236.7,,,,https://en.wikipedia.org/wiki/HD_86264_b
HD 87883 b,1.78,,2754,3.6,,radial vel.,2009,58.9,,,,https://en.wikipedia.org/wiki/HD_87883_b
HD 88133 b,1.02,,3.4148674,0.04691,,radial vel.,2004,242.9,1.18,5438,,https://en.wikipedia.org/wiki/HD_88133_b
HD 89307 b,1.78,,2157,3.27,,radial vel.,2009,100.7,,,,https://en.wikipedia.org/wiki/HD_89307_b
HD 90156 b,0.057,,49.77,0.25,,radial vel.,2009,72.0,0.84,5599,,https://en.wikipedia.org/wiki/HD_90156_b
HD 92788 b,3.58,,325,0.96,,radial vel.,2000,105.4,1.1,5821,,https://en.wikipedia.org/wiki/HD_92788_b
HD 93083 b,0.37,,143.58,0.477,,radial vel.,2005,94,0.7,4995,,https://en.wikipedia.org/wiki/HD_93083_b
HD 95089 b,1.2,,507,1.51,,radial vel.,2009,486.1,1.58,5002,,https://en.wikipedia.org/wiki/HD_95089_b
HD 96167 b,0.68,,498.9,1.3,,radial vel.,2009,274.1,1.31,5770,,https://en.wikipedia.org/wiki/HD_96167_b
HD 99109 b,0.502,,439.3,1.105,,radial vel.,2005,197.2,0.93,5272,,https://en.wikipedia.org/wiki/HD_99109_b
HD 100777 b,1.16,,383.7,1.03,,radial vel.,2007,172,1.01,5582,,https://en.wikipedia.org/wiki/HD_100777_b
HD 101930 b,0.3,,70.46,0.302,,radial vel.,2005,99,0.74,5079,,https://en.wikipedia.org/wiki/HD_101930_b
HD 102117 b,0.172,,20.8133,0.1532,,radial vel.,2005,140,1.11,5695,,https://en.wikipedia.org/wiki/HD_102117_b
HD 102195 b,0.45,,4.113775,,,radial vel.,2006,94.5,0.87,5291,,https://en.wikipedia.org/wiki/HD_102195_b
HD 102272 b,5.9,,127.58,0.614,,radial vel.,2008,536,1.9,4908,,https://en.wikipedia.org/wiki/HD_102272_b
HD 103197 b,0.098,,47.84,0.249,,radial vel.,2009,160.9,0.9,5303,,https://en.wikipedia.org/wiki/HD_103197_b
HD 104067 b,0.186,,55.806,0.2643,,radial vel.,2009,67.9,0.79,4969,,https://en.wikipedia.org/wiki/HD_104067_b
HD 104985 b,8.3,,199.505,0.95,,radial vel.,2003,332.8,,,,https://en.wikipedia.org/wiki/HD_104985_b
HD 106252 b,6.92,,1531,2.611,,radial vel.,2002,122,1.01,5870,,https://en.wikipedia.org/wiki/HD_106252_b
HD 107148 b,0.21,,48.056,0.269,,radial vel.,2005,167.2,1.12,5797,,https://en.wikipedia.org/wiki/HD_107148_b
HD 108147 b,0.261,,10.8985,0.102,,radial vel.,2002,125.8,1.27,6265,,https://en.wikipedia.org/wiki/HD_108147_b
HD 108874 b,1.29,,395.8,1.038,,radial vel.,2002,223,0.95,5551,,https://en.wikipedia.org/wiki/HD_108874_b
HD 108874 c,0.99,,1624,2.659,,radial vel.,2005,223,0.95,5551,,https://en.wikipedia.org/wiki/HD_108874_c
HD 109749 b,0.28,,5.24,0.0635,,radial vel.,2005,192.5,1.2,5903,,https://en.wikipedia.org/wiki/HD_109749_b
HD 111232 b,6.8,,1143,1.97,,radial vel.,2003,94.2,0.78,5494,,https://en.wikipedia.org/wiki/HD_111232_b
HD 114386 b,1.24,,937.7,1.65,,radial vel.,2003,91.5,0.68,4804,,https://en.wikipedia.org/wiki/HD_114386_b
HD 114729 b,0.95,,1114,2.11,,radial vel.,2002,110,1,5821,,https://en.wikipedia.org/wiki/HD_114729_b
HD 114783 b,1.1,,493.7,1.16,,radial vel.,2001,67,0.85,5135,,https://en.wikipedia.org/wiki/HD_114783_b
HD 117207 b,1.88,,2597,3.79,,radial vel.,2004,107.7,1.08,5724,,https://en.wikipedia.org/wiki/HD_117207_b
HD 117618 b,0.178,,25.827,0.176,,radial vel.,2004,124.0,1.08,5990,,https://en.wikipedia.org/wiki/HD_117618_b
HD 118203 b,2.13,,6.1335,0.07,,radial vel.,2005,288.9,1.23,5600,,https://en.wikipedia.org/wiki/HD_118203_b
HD 121504 b,1.22,,63.33,0.33,,radial vel.,2003,144.7,1.18,6075,,https://en.wikipedia.org/wiki/HD_121504_b
HD 125595 b,0.041,,9.6737,0.0809,,radial vel.,2009,89.5,,,,https://en.wikipedia.org/wiki/HD_125595_b
HD 125612 b,3,,559.4,1.37,,radial vel.,2007,172.3,1.09,5900,,https://en.wikipedia.org/wiki/HD_125612_b
HD 125612 c,0.058,,4.1547,0.05,,radial vel.,2009,172.3,1.09,5900,,https://en.wikipedia.org/wiki/HD_125612_c
HD 125612 d,7.2,,3008,4.2,,radial vel.,2009,172.3,1.09,5900,,https://en.wikipedia.org/wiki/HD_125612_d
HD 126614 b,0.38,,1244,2.35,,radial vel.,2009,222.9,1.15,5585,,https://en.wikipedia.org/wiki/HD_126614_b
HD 128311 b,1.769,,453.019,1.084,,radial vel.,2002,54,0.83,,,https://en.wikipedia.org/wiki/HD_128311_b
HD 128311 c,3.789,,921.538,1.74,,radial vel.,2005,54,0.83,,,https://en.wikipedia.org/wiki/HD_128311_c
HD 129445 b,1.6,,1840,2.9,,radial vel.,2009,220.5,0.99,,,https://en.wikipedia.org/wiki/HD_129445_b
HD 131664 b,18.15,,1951,3.17,,radial vel.,2008,186.6,1.1,5886,,https://en.wikipedia.org/wiki/HD_131664_b
HD 132406 b,5.61,,974,1.98,,radial vel.,2007,231.5,,,,https://en.wikipedia.org/wiki/HD_132406_b
HD 136418 b,2,,464.3,1.32,,radial vel.,2009,347.0,1.33,5071,,https://en.wikipedia.org/wiki/HD_136418_b
HD 139357 b,9.76,,1125.7,2.36,,radial vel.,2008,395.8,1.35,4700,,https://en.wikipedia.org/wiki/HD_139357_b
HD 141937 b,9.316,,653.22,1.4877,,radial vel.,2002,109.1,1.03,5879,,https://en.wikipedia.org/wiki/HD_141937_b
HD 142022 Ab,5.1,,1928,3.03,,radial vel.,2005,117.0,0.99,5499,,https://en.wikipedia.org/wiki/HD_142022_Ab
HD 142415 b,1.62,,386.3,1.05,,radial vel.,2003,112.8,1.03,6045,,https://en.wikipedia.org/wiki/HD_142415_b
HD 143361 b,3.48,,1046.2,1.98,,radial vel.,2008,214.2,0.95,5505,,https://en.wikipedia.org/wiki/HD_143361_b
HD 145377 b,5.76,,103.95,0.45,,radial vel.,2008,180.0,1.12,6046,,https://en.wikipedia.org/wiki/HD_145377_b
HD 147018 b,2.12,,44.236,0.2388,,radial vel.,2009,140.1,0.93,5441,,https://en.wikipedia.org/wiki/HD_147018_b
HD 147018 c,6.56,,1008,1.922,,radial vel.,2009,140.1,0.93,5441,,https://en.wikipedia.org/wiki/HD_147018_c
HD 147513 b,1.21,,528.4,1.32,,radial vel.,2003,42.0,1.11,5883,,https://en.wikipedia.org/wiki/HD_147513_b
HD 148156 b,0.85,,1027,2.45,,radial vel.,2009,173.0,1.22,6308,,https://en.wikipedia.org/wiki/HD_148156_b
HD 148427 b,0.96,,331.5,0.93,,radial vel.,2009,193.3,,,,https://en.wikipedia.org/wiki/HD_148427_b
HD 149026 b,0.368,0.813,2.8758911,,,radial vel.,2005,257.2,1.34,6160,,https://en.wikipedia.org/wiki/HD_149026_b
HD 149143 b,1.36,,4.088,0.052,,radial vel.,2005,207.1,1.1,5730,,https://en.wikipedia.org/wiki/HD_149143_b
HD 152079 b,2.18,,2899,3.98,,radial vel.,2009,271.8,1.1,5726,,https://en.wikipedia.org/wiki/HD_152079_b
HD 153950 b,2.73,,499.4,1.28,,radial vel.,2008,169.2,1.12,6076,,https://en.wikipedia.org/wiki/HD_153950_b
HD 154345 b,0.947,,3342,4.19,,radial vel.,2006,58.9,,,,https://en.wikipedia.org/wiki/HD_154345_b
HD 154672 b,4.73,,163.967,0.59,,radial vel.,2008,211.3,1.08,5655,,https://en.wikipedia.org/wiki/HD_154672_b
HD 154857 b,2.24,,408.6,1.291,,radial vel.,2004,223.5,1.72,5605,,https://en.wikipedia.org/wiki/HD_154857_b
HD 155358 b,0.85,,194.3,0.64,,radial vel.,2007,142,,,,https://en.wikipedia.org/wiki/HD_155358_b
HD 155358 c,0.82,,391.9,1.02,,radial vel.,2007,142,,,,https://en.wikipedia.org/wiki/HD_155358_c
HD 156279 b,9.71,,131.05,0.495,,radial vel.,2001,115.4,0.93,5453,,https://en.wikipedia.org/wiki/HD_156279_b
HD 156411 b,0.74,,842.2,1.88,,radial vel.,2009,180,1.25,5900,,https://en.wikipedia.org/wiki/HD_156411_b
HD 156846 b,10.57,,359.5546,1.096,,radial vel.,2007,160,1.35,5969,,https://en.wikipedia.org/wiki/HD_156846_b
HD 159868 b,2.1,,1178.4,2.25,,radial vel.,2006,171.9,1.09,5558,,https://en.wikipedia.org/wiki/HD_159868_b
HD 162020 b,14.4,,8.428198,0.074,,radial vel.,2002,102.0,0.75,4830,,https://en.wikipedia.org/wiki/HD_162020_b
HD 164604 b,2.7,,606.4,1.3,,radial vel.,2009,123.9,0.8,,,https://en.wikipedia.org/wiki/HD_164604_b
HD 164922 b,0.33855,,1201.1,2.115,159,radial vel.,2005,72.2,0.87,5293,,https://en.wikipedia.org/wiki/HD_164922_b
HD 167042 b,1.7,,420.77,1.32,,radial vel.,2007,160,1.5,4943,,https://en.wikipedia.org/wiki/HD_167042_b
HD 168443 c,17.193,,1749.83,2.8373,,radial vel.,2000,123.5,0.99,5491,,https://en.wikipedia.org/wiki/HD_168443_c
HD 168746 b,0.248,,6.404,0.0659,,radial vel.,2002,140.6,0.93,5564,,https://en.wikipedia.org/wiki/HD_168746_b
HD 169830 b,2.88,,225.62,0.81,,radial vel.,2000,118.5,1.4,6299,,https://en.wikipedia.org/wiki/HD_169830_b
HD 169830 c,4.04,,2102,3.6,,radial vel.,2003,118.5,1.4,6299,,https://en.wikipedia.org/wiki/HD_169830_c
HD 170469 b,0.67,,1145,2.1,,radial vel.,2007,211.9,1.14,5810,,https://en.wikipedia.org/wiki/HD_170469_b
HD 171028 b,1.98,,550,1.32,,radial vel.,2007,290,0.99,5663,,https://en.wikipedia.org/wiki/HD_171028_b
HD 171238 b,2.6,,1523,2.54,,radial vel.,2009,143.7,0.94,5467,,https://en.wikipedia.org/wiki/HD_171238_b
HD 173416 b,2.7,,323.6,1.16,,radial vel.,2008,440.1,2,4683,,https://en.wikipedia.org/wiki/HD_173416_b
HD 175167 b,7.8,,1290,2.4,,radial vel.,2009,218.6,1.1,,,https://en.wikipedia.org/wiki/HD_175167_b
HD 175541 b,0.61,,297.3,1.03,,radial vel.,2007,416.0,1.65,5060,,https://en.wikipedia.org/wiki/HD_175541_b
HD 178911 Bb,7.03,,71.484,0.339,,radial vel.,2001,150,1.01,5668,,https://en.wikipedia.org/wiki/HD_178911_Bb
HD 179079 b,0.0866,,14.476,0.1216,,radial vel.,2008,207.7,1.15,5684,,https://en.wikipedia.org/wiki/HD_179079_b
HD 179949 b,0.916,,3.092514,0.0443,,radial vel.,2000,88.2,1.21,6168,,https://en.wikipedia.org/wiki/HD_179949_b
HD 180902 b,1.6,,479,1.39,,radial vel.,2009,373.6,1.52,5030,,https://en.wikipedia.org/wiki/HD_180902_b
HD 181342 b,2.9,,562.1,1.65,,radial vel.,2009,360.8,1.89,5040,,https://en.wikipedia.org/wiki/HD_181342_b
HD 181433 b,0.024,,9.3743,0.08,,radial vel.,2008,85.3,0.78,4962,,https://en.wikipedia.org/wiki/HD_181433_b
HD 181433 c,0.64,,962,1.76,,radial vel.,2008,85.3,0.78,4962,,https://en.wikipedia.org/wiki/HD_181433_c
HD 181433 d,0.54,,2172,3,,radial vel.,2008,85.3,0.78,4962,,https://en.wikipedia.org/wiki/HD_181433_d
HD 181720 b,0.37,,956,1.78,,radial vel.,2009,182.4,0.92,5781,,https://en.wikipedia.org/wiki/HD_181720_b
HD 183263 b,3.67,,626.5,1.51,,radial vel.,2004,172.3,1.17,5936,,https://en.wikipedia.org/wiki/HD_183263_b
HD 183263 c,3.57,,3070,4.35,,radial vel.,2008,172.3,1.17,5936,,https://en.wikipedia.org/wiki/HD_183263_c
HD 185269 b,0.94,,6.838,0.077,,radial vel.,2006,154.5,1.28,5980,,https://en.wikipedia.org/wiki/HD_185269_b
HD 187085 b,0.75,,986,2.05,,radial vel.,2006,146.7,1.22,6075,,https://en.wikipedia.org/wiki/HD_187085_b
HD 187123 c,1.99,,3810,4.89,,radial vel.,2008,156.3,1,5830,,https://en.wikipedia.org/wiki/HD_187123_c
HD 188015 b,1.5,,461.2,1.203,,radial vel.,2004,171.7,1.09,5746,,https://en.wikipedia.org/wiki/HD_188015_b
HD 189733 b,,,2.2185752,,,radial vel.,2005,62.8,0.85,4875,,https://en.wikipedia.org/wiki/HD_189733_b
HD 190360 b,1.56,,2915,4.01,,radial vel.,2003,51.8,0.96,5590,,https://en.wikipedia.org/wiki/HD_190360_b
HD 190360 c,0.06,,17.111,0.1304,,radial vel.,2005,51.8,0.96,5590,,https://en.wikipedia.org/wiki/HD_190360_c
HD 190647 b,1.9,,1038.1,2.07,,radial vel.,2007,176.9,1.1,5628,,https://en.wikipedia.org/wiki/HD_190647_b
HD 190984 b,3.1,,4885,5.5,,radial vel.,2009,617.7,0.91,5988,,https://en.wikipedia.org/wiki/HD_190984_b
HD 192699 b,2.4,,345.53,1.15,,radial vel.,2007,219.8,1.68,5220,,https://en.wikipedia.org/wiki/HD_192699_b
HD 196050 b,2.9,,1378,2.54,,radial vel.,2002,153.1,1.15,5892,,https://en.wikipedia.org/wiki/HD_196050_b
HD 196885 b,2.58,,1333,2.37,,radial vel.,2007,107.6,1.28,6254,,https://en.wikipedia.org/wiki/HD_196885_b
HD 202206 c,2.44,,1383.4,2.55,,radial vel.,2004,151.1,1.15,5765,,https://en.wikipedia.org/wiki/HD_202206_c
HD 203030 b,24.09,,,487.1,,imaging,2006,133.2,,,,https://en.wikipedia.org/wiki/HD_203030_b
HD 205739 b,1.37,,279.8,0.896,,radial vel.,2003,294.6,1.22,6176,,https://en.wikipedia.org/wiki/HD_205739_b
HD 206610 b,2.2,,610,1.68,,radial vel.,2009,554.7,1.56,4874,,https://en.wikipedia.org/wiki/HD_206610_b
HD 208487 b,0.52,,130.08,0.524,,radial vel.,2004,140,1.13,6067,,https://en.wikipedia.org/wiki/HD_208487_b
HD 210702 b,1.9,,354.8,1.2,,radial vel.,2007,182.4,1.68,4967,,https://en.wikipedia.org/wiki/HD_210702_b
HD 212301 b,0.45,,2.245715,0.036,,radial vel.,2005,171.9,1.27,6256,,https://en.wikipedia.org/wiki/HD_212301_b
HD 212771 b,2.3,,373.3,1.22,,radial vel.,2009,397,1.15,5121,,https://en.wikipedia.org/wiki/HD_212771_b
HD 213240 b,4.5,,951,2.03,,radial vel.,2001,132.9,,,,https://en.wikipedia.org/wiki/HD_213240_b
HD 215497 b,0.02,,3.93404,0.047,,radial vel.,2009,142.0,0.87,5113,,https://en.wikipedia.org/wiki/HD_215497_b
HD 215497 c,0.33,,567.94,1.282,,radial vel.,2009,142.0,0.87,5113,,https://en.wikipedia.org/wiki/HD_215497_c
HD 216770 b,0.65,,118.45,0.46,,radial vel.,2003,123.6,0.9,,,https://en.wikipedia.org/wiki/HD_216770_b
HD 217107 c,2.6,,4270,5.32,,radial vel.,2005,64.3,1.02,5646,,https://en.wikipedia.org/wiki/HD_217107_c
HD 219828 b,0.06607,,3.834887,0.045,,radial vel.,2007,254,1.23,5891,,https://en.wikipedia.org/wiki/HD_219828_b
HD 221287 b,3.09,,456.1,1.25,,radial vel.,2007,172.5,1.25,6304,,https://en.wikipedia.org/wiki/HD_221287_b
HD 224693 b,0.71,,26.73,0.192,,radial vel.,2006,306.8,1.33,6037,,https://en.wikipedia.org/wiki/HD_224693_b
HD 231701 b,1.08,,141.6,0.53,,radial vel.,2007,353.7,1.14,6208,,https://en.wikipedia.org/wiki/HD_231701_b
HD 240210 b,5.21,,501.75,1.16,,radial vel.,2009,466 ± 173,0.82,4297,,https://en.wikipedia.org/wiki/HD_240210_b
HD 285968 b,0.026,,8.7836,0.066,,radial vel.,2008,30.7,0.45,3679,,https://en.wikipedia.org/wiki/HD_285968_b
HD 290327 b,2.54,,2443,3.43,,radial vel.,2009,185,0.9,5552,,https://en.wikipedia.org/wiki/HD_290327_b
HIP 5158 b,1.42,,345.72,0.89,,radial vel.,2009,146,0.78,4962,,https://en.wikipedia.org/wiki/HIP_5158_b
HIP 14810 b,3.88,,6.673855,0.0692,690,radial vel.,2005,172.5,0.99,5485,,https://en.wikipedia.org/wiki/HIP_14810_b
HIP 14810 c,1.28,,147.73,0.545,,radial vel.,2006,172.5,0.99,5485,,https://en.wikipedia.org/wiki/HIP_14810_c
HIP 14810 d,0.57,,952,1.89,,radial vel.,2009,172.5,0.99,5485,,https://en.wikipedia.org/wiki/HIP_14810_d
HIP 70849 b,9,,17337.5,20.25,,radial vel.,2009,78.2,,,,https://en.wikipedia.org/wiki/HIP_70849_b
HIP 79431 b,2.1,,111.7,0.36,,radial vel.,2009,49,,,,https://en.wikipedia.org/wiki/HIP_79431_b
HN Pegasi b,21.9987,1.051,,773,,imaging,2006,60.0,,,,https://en.wikipedia.org/wiki/HN_Pegasi_b
HR 8799 b,7,1.2,170000,68,,imaging,2008,129,1.51,,,https://en.wikipedia.org/wiki/HR_8799_b
HR 8799 c,10,1.2,69000,38,,imaging,2008,129,1.51,,,https://en.wikipedia.org/wiki/HR_8799_c
HR 8799 d,10,1.2,37000,24,,imaging,2008,129,1.51,,,https://en.wikipedia.org/wiki/HR_8799_d
Iota Draconis b,8.82,,511.098,1.275,,radial vel.,2002,102.2,1.05,4530,,https://en.wikipedia.org/wiki/Iota_Draconis_b
Kappa Coronae Borealis b,2,,1261.94,2.8,,radial vel.,2007,99,1.47,4788,,https://en.wikipedia.org/wiki/Kappa_Coronae_Borealis_b
Kepler-4b,0.077,0.357,3.21346,0.0456,,transit,2009,1800,1.22,5857,,https://en.wikipedia.org/wiki/Kepler-4b
Kepler-5b,2.111,1.426,3.5484657,0.0538,1752,transit,2009,,1.37,6297,,https://en.wikipedia.org/wiki/Kepler-5b
Kepler-6b,0.668,1.304,3.2346996,0.04852,1451,transit,2009,1612 +139 −212,1.21,5647,,https://en.wikipedia.org/wiki/Kepler-6b
Kepler-7b,0.441,1.622,4.8854892,0.06067,1586,transit,2009,2576 +186 −389,1.36,5933,,https://en.wikipedia.org/wiki/Kepler-7b
Lupus-TR-3b,0.81,0.89,3.91405,0.0464,,transit,2007,6500,0.87,5000,The faintest ground-based detection of a transiting planet[6],https://en.wikipedia.org/wiki/Lupus-TR-3b
MOA-2007-BLG-192Lb,0.01,,,0.62,,microlensing,2008,3300,0.06,,,https://en.wikipedia.org/wiki/MOA-2007-BLG-192Lb
MOA-2007-BLG-400Lb,0.83,,,0.72,,microlensing,2008,19000,0.3,,,https://en.wikipedia.org/wiki/MOA-2007-BLG-400Lb
MOA-2008-BLG-310Lb,0.23,,,1.25,,microlensing,2009,20000,0.67,,,https://en.wikipedia.org/wiki/MOA-2008-BLG-310Lb
Mu Arae b,1.08,,643.25,1.497,,radial vel.,2000,49.8,1.08,5807,,https://en.wikipedia.org/wiki/Mu_Arae_b
Mu Arae c,1.814,,4205.8,5.235,,radial vel.,2004,49.8,1.08,5807,,https://en.wikipedia.org/wiki/Mu_Arae_c
Mu Arae d,0.03321,,9.6386,0.09094,,radial vel.,2004,49.8,1.08,5807,,https://en.wikipedia.org/wiki/Mu_Arae_d
Mu Arae e,0.5219,,310.55,0.921,,radial vel.,2006,49.8,1.08,5807,,https://en.wikipedia.org/wiki/Mu_Arae_e
NGC 2423-3 b,10.6,,714.3,2.1,,radial vel.,2007,2500,2.4,,,https://en.wikipedia.org/wiki/NGC_2423-3_b
NGC 4349-127 b,19.8,,677.8,2.38,,radial vel.,2007,7200,3.9,,,https://en.wikipedia.org/wiki/NGC_4349-127_b
OGLE-2003-BLG-235Lb,2.6,,,4.3,,microlensing,2004,19000,0.63,,,https://en.wikipedia.org/wiki/OGLE-2003-BLG-235Lb
OGLE-2005-BLG-169Lb,0.04436,,,3.5,,microlensing,2006,13000,0.69,,,https://en.wikipedia.org/wiki/OGLE-2005-BLG-169Lb
OGLE-2005-BLG-390Lb,0.017,,3285,2.6,,microlensing,2005,22000,0.22,,,https://en.wikipedia.org/wiki/OGLE-2005-BLG-390Lb
OGLE-2005-BLG-71Lb,3.8,,,3.6,,microlensing,2005,10000,0.46,,,https://en.wikipedia.org/wiki/OGLE-2005-BLG-71Lb
OGLE-2006-BLG-109Lb,0.73,,1788.5,2.3,,microlensing,2008,4900,0.51,,,https://en.wikipedia.org/wiki/OGLE-2006-BLG-109Lb
OGLE-2006-BLG-109Lc,0.27,,4927.5,4.5,,microlensing,2008,4900,0.51,,,https://en.wikipedia.org/wiki/OGLE-2006-BLG-109Lc
OGLE-2007-BLG-368Lb,0.06,,,3.3,,microlensing,2009,19000,0.64,,,https://en.wikipedia.org/wiki/OGLE-2007-BLG-368Lb
OGLE-TR-10b,0.62,1.25,3.101278,0.0434,,transit,2004,5000,1.14,5950,,https://en.wikipedia.org/wiki/OGLE-TR-10b
OGLE-TR-56b,1.39,1.363,1.2119189,0.02383,,transit,2002,4900,1.23,6050,First planet discovered via transit[7],https://en.wikipedia.org/wiki/OGLE-TR-56b
OGLE-TR-111b,,1.019,4.0144463,0.0473,,transit,2004,5000,0.85,5040,,https://en.wikipedia.org/wiki/OGLE-TR-111b
OGLE-TR-113b,1.26,1.093,1.4324752,0.02289,,transit,2004,2000,0.78,4790,,https://en.wikipedia.org/wiki/OGLE-TR-113b
OGLE-TR-132b,1.18,1.2,1.689868,0.03035,,transit,2004,8200,1.3,6210,,https://en.wikipedia.org/wiki/OGLE-TR-132b
OGLE-TR-182b,1.01,1.13,3.9791,0.051,,transit,2007,12700,1.14,5924,,https://en.wikipedia.org/wiki/OGLE-TR-182b
OGLE-TR-211b,1.03,1.36,3.67724,0.051,,transit,2007,17300,1.33,6325,,https://en.wikipedia.org/wiki/OGLE-TR-211b
OGLE2-TR-L9 b,4.5,1.61,2.4855335,0.0308,,transit,2008,2935,1.52,6933,,https://en.wikipedia.org/wiki/OGLE2-TR-L9_b
Oph 162225-240515 b,14,,7300000,243,,imaging,2006,410,0.02,2375,,https://en.wikipedia.org/wiki/Oph_162225-240515_b
Pi Mensae b,10.27,,2151,3.38,,radial vel.,2001,59.4,1.1,5950,,https://en.wikipedia.org/wiki/Pi_Mensae_b
Pollux b,2.3,,589.64,1.64,,radial vel.,2006,33.7,2.1,4946,,https://en.wikipedia.org/wiki/Pollux_b
PSR B1620-26 b,2.5,,,23,,timing,2003,12400,1.35,,Oldest exoplanet known[8],https://en.wikipedia.org/wiki/PSR_B1620-26_b
Rho Indi b,1.82,,1256,2.32,,radial vel.,2002,86.5,1.15,,,https://en.wikipedia.org/wiki/Rho_Indi_b
SWEEPS-04,3.8,0.81,4.2,0.055,,transit,2006,28000,1.24,,,https://en.wikipedia.org/wiki/SWEEPS-04
SWEEPS-11,9.7,1.13,1.796,0.03,,transit,2006,28000,1.1,,,https://en.wikipedia.org/wiki/SWEEPS-11
Tau1 Gruis b,1.26,,1311,2.56,,radial vel.,2002,108.6,1.3,5999,,https://en.wikipedia.org/wiki/Tau1_Gruis_b
TrES-1b,0.752,1.067,3.030065,0.03925,,transit,2004,490,0.88,5230,,https://en.wikipedia.org/wiki/TrES-1b
TrES-2b,1.197,1.247,2.47061317,0.0367,1455,transit,2006,690,0.98,5850,,https://en.wikipedia.org/wiki/TrES-2b
TrES-3b,1.91,1.336,1.30618581,0.02282,,transit,2007,740,0.93,5650,,https://en.wikipedia.org/wiki/TrES-3b
TrES-4b,0.494,1.838,3.55392771,0.0516,,transit,2007,1600,1.45,6295,,https://en.wikipedia.org/wiki/TrES-4b
UScoCTIO 108 b,14,,,670,,imaging,2008,473 ± 6,0.06,2700,,https://en.wikipedia.org/wiki/UScoCTIO_108_b
V391 Pegasi b,3.2,,1170,1.7,,timing,2007,4600,0.5,29300,,https://en.wikipedia.org/wiki/V391_Pegasi_b
WASP-1b,0.854,1.483,2.5199454,0.03889,,transit,2007,1330,1.24,,,https://en.wikipedia.org/wiki/WASP-1b
WASP-2b,0.915,1.071,2.152226,0.03138,,transit,2007,540,0.89,5200,,https://en.wikipedia.org/wiki/WASP-2b
WASP-3b,1.98,1.4,1.8468355,0.0315,,transit,2007,720,1.23,6400,,https://en.wikipedia.org/wiki/WASP-3b
WASP-4b,1.216,1.33,1.33823251,,,transit,2007,980,0.89,5436,,https://en.wikipedia.org/wiki/WASP-4b
WASP-5b,1.58,1.087,1.6284279,0.0267,,transit,2008,980,0.96,5700,,https://en.wikipedia.org/wiki/WASP-5b
WASP-6b,0.485,1.23,3.36100208,0.0414,,transit,2009,1000,0.84,5375,,https://en.wikipedia.org/wiki/WASP-6b
WASP-7b,0.96,1.33,4.954658,0.0618,,transit,2008,460,1.28,6400,,https://en.wikipedia.org/wiki/WASP-7b
WASP-10b,3.15,1.08,3.0927616,0.03781,,transit,2008,290,0.75,4675,,https://en.wikipedia.org/wiki/WASP-10b
WASP-11b,0.487,1.005,3.7224747,0.0435,,transit,2008,397,0.83,4980,,https://en.wikipedia.org/wiki/WASP-11b
WASP-12b,1.47,1.9,1.0914203,0.0234,,transit,2008,871,1.43,6360,,https://en.wikipedia.org/wiki/WASP-12b
WASP-13b,0.477,1.389,4.353011,0.05362,,transit,2009,510,1.09,5826,,https://en.wikipedia.org/wiki/WASP-13b
WASP-14b,7.341,1.281,2.243752,0.036,,transit,2008,520,1.21,6475,,https://en.wikipedia.org/wiki/WASP-14b
WASP-15b,0.542,1.428,3.7520656,0.0499,,transit,2009,1004,1.18,6300,,https://en.wikipedia.org/wiki/WASP-15b
